	userID	Location	Age
23336	1674	minneapolis, minnesota, usa	26.0
23337	11676	n/a, n/a, n/a	
23338	98391	morrow, georgia, usa	52.0
23339	1674	minneapolis, minnesota, usa	26.0
23340	10314	beaverton, oregon, usa	
23341	10560	chicago, illinois, usa	27.0
23342	11676	n/a, n/a, n/a	
23343	13448	bellingham, washington, usa	
23344	17726	ottawa, ontario, canada	33.0
23345	26548	brooklyn, new york, usa	42.0
23346	52563	rohnert park, california, usa	
23347	55075	seattle, washington, usa	33.0
23348	79556	nottingham, england, united kingdom	27.0
23349	81977	minneapolis, minnesota, usa	34.0
23350	87555	lexington, kentucky, usa	31.0
23351	91263	mankato, minnesota, usa	24.0
23352	94347	oakland, new jersey, usa	44.0
23353	100197	enosburg falls, vermont, usa	53.0
23354	101731	prince george, british columbia, canada	
23355	114983	chelmer, queensland, australia	21.0
23356	128693	leicester, england, united kingdom	
23357	131437	auckland, auckland, new zealand	21.0
23358	140555	vancouver, british columbia, canada	31.0
23359	141976	stewartville, minnesota, usa	
23360	142823	san diego, california, australia	29.0
23361	161252	north kingstown, rhode island, usa	57.0
23362	161751	media, pennsylvania, usa	55.0
23363	173951	chevy chase, maryland, usa	
23364	201593	savannah, georgia, usa	36.0
23365	216745	bristol, ,	36.0
23366	223787	fountain valley, california, usa	58.0
23367	231210	roanoke, virginia, usa	44.0
23368	232131	oakland, california, usa	
23369	239594	leuven, vlaams-brabant, belgium	28.0
23370	243929	chicago, illinois,	63.0
23371	249967	richmond, virginia, usa	
23372	251394	portland, maine, usa	25.0
23373	265759	santa rosa, california, usa	54.0
23374	1674	minneapolis, minnesota, usa	26.0
23375	6242	calgary, alberta, canada	
23376	8683	twain harte, ,	
23377	10447	chicago, illinois, usa	
23378	11676	n/a, n/a, n/a	
23379	14336	manchester, new hampshire, usa	28.0
23380	15686	ottawa, ontario, canada	
23381	16813	halifax, nova scotia, canada	
23382	21014	fresno, california, usa	
23383	26544	woodbridge, virginia, usa	37.0
23384	28201	halifax, ,	
23385	36836	raleigh, north carolina, usa	56.0
23386	42466	toronto, ontario, canada	38.0
23387	45557	flossmoor, illinois, usa	33.0
23388	57620	baldwin, ,	
23389	62881	milwaukee, wisconsin, usa	39.0
23390	67591	edmonton, alberta,	
23391	67663	wrightstown, ,	47.0
23392	76102	buckfield, maine, usa	33.0
23393	76483	orange park, florida, usa	37.0
23394	89602	honolulu, hawaii, usa	
23395	94985	sant cugat del vallès, catalunya, spain	39.0
23396	102865	hatboro, pennsylvania, usa	28.0
23397	105536	belleville, new jersey, usa	17.0
23398	106331	toronto, ontario, canada	
23399	108005	greenfield, wisconsin, usa	29.0
23400	109461	oklahoma city, oklahoma, usa	30.0
23401	152750	lincoln, nebraska, usa	
23402	154346	cotati, ,	24.0
23403	175244	lincoln, nebraska, usa	32.0
23404	178201	saint louis, ,	
23405	187145	grapeview, washington, usa	65.0
23406	191299	greensboro, north carolina, usa	
23407	196077	disputanta, virginia, usa	28.0
23408	211430	toronto, ontario, canada	28.0
23409	212269	san francisco, california, usa	39.0
23410	223787	fountain valley, california, usa	58.0
23411	235739	griffin, georgia, usa	34.0
23412	243236	modesto, california, usa	50.0
23413	251394	portland, maine, usa	25.0
23414	252351	edinburg, texas, usa	48.0
23415	260961	des moines, iowa, usa	55.0
23416	269231	portsmouth, virginia, usa	22.0
23417	1674	minneapolis, minnesota, usa	26.0
23418	1703	barcelona, catalunya, spain	19.0
23419	264951	portonovo, pontevedra, spain	43.0
23420	1725	palma, illes balears, united kingdom	25.0
23421	14422	apple valley, minnesota, usa	
23422	25853	edinburgh, scotland, united kingdom	24.0
23423	55247	mittagong, new south wales, australia	
23424	62895	chesterfield, derbyshire, united kingdom	39.0
23425	163586	manchester, england, united kingdom	
23426	224646	london, england, united kingdom	
23427	273718	london, england, united kingdom	32.0
23428	1725	palma, illes balears, united kingdom	25.0
23429	15418	vitoria, álava, spain	23.0
23430	33307	zaragoza, zaragoza, spain	29.0
23431	104399	middletown, ohio, usa	29.0
23432	129255	valladolid, castilla y leon, spain	20.0
23433	173291	greensboro, north carolina, usa	29.0
23434	185023	valencia, valencia, spain	20.0
23435	220974	valladolid, castilla y león, spain	24.0
23436	225763	san francisco, california, usa	
23437	250772	amherst, massachusetts, usa	35.0
23438	262070	santander, cantabria, spain	28.0
23439	1730	el paso, texas, usa	33.0
23440	82893	san antonio, texas, usa	40.0
23441	114414	edinburg, texas, usa	27.0
23442	182993	carneys point, new jersey, usa	40.0
23443	1733	independence, west virginia, usa	30.0
23444	79186	fairbanks, alaska, usa	37.0
23445	1733	independence, west virginia, usa	30.0
23446	52614	toccoa, ga., usa	33.0
23447	59189	houston, texas, usa	33.0
23448	258185	livermore, maine, usa	37.0
23449	1733	independence, west virginia, usa	30.0
23450	52584	livermore, california, usa	45.0
23451	138073	glasgow, scotland, united kingdom	31.0
23452	170947	sheldon, iowa, usa	35.0
23453	194669	savannah, georgia, usa	46.0
23454	233917	madera, california, usa	38.0
23455	242248	waco, texas, usa	29.0
23456	1750	perugia, umbria, italy	43.0
23457	2442	torino, ,	25.0
23458	1782	woodland hills, california, usa	
23459	1790	chicago, illinois, usa	25.0
23460	56959	monroe twp., new jersey, usa	52.0
23461	74453	lansdale, pennsylvania, usa	61.0
23462	85993	portland, oregon, usa	40.0
23463	98391	morrow, georgia, usa	52.0
23464	104569	teaneck, new jersey, usa	48.0
23465	120696	san bernardino, california, usa	31.0
23466	187145	grapeview, washington, usa	65.0
23467	187517	brooklyn, new york, usa	28.0
23468	235105	st louis, missouri, usa	46.0
23469	1790	chicago, illinois, usa	25.0
23470	7346	sunnyvale, california, usa	49.0
23471	7569	tulsa, , usa	22.0
23472	24183	point reyes station, california, usa	
23473	52584	livermore, california, usa	45.0
23474	70882	portland, oregon, usa	36.0
23475	78448	fairfax, virginia, usa	
23476	78783	chantilly, virginia, usa	49.0
23477	93631	halifax, ,	26.0
23478	102726	seattle, washington, usa	
23479	104636	youngstown, ohio, usa	
23480	109574	edmonton, alberta, canada	50.0
23481	137644	eugene, oregon, usa	49.0
23482	152354	boston, massachusetts, usa	
23483	168098	cambridge, massachusetts, usa	
23484	168245	delisle, saskatchewan, canada	37.0
23485	180917	albuquerque, new mexico, usa	50.0
23486	210792	franconia, virginia, usa	36.0
23487	219008	halifax, nova scotia, canada	60.0
23488	222941	las vegas, nevada, usa	57.0
23489	224435	warren, michigan, usa	24.0
23490	225810	el cajon, california, usa	56.0
23491	269566	seattle, washington, usa	9.0
23492	271284	alexandria, virginia, usa	50.0
23493	1791	harrisburg, pennsylvania, usa	
23494	2485	charlottesville, virginia, usa	
23495	59266	richmond, kentucky, usa	16.0
23496	89602	honolulu, hawaii, usa	
23497	120155	long beach, mississippi, usa	42.0
23498	150554	roanoke, virginia, usa	15.0
23499	266226	new york, new york, usa	
23500	1792	hutchinson, kansas, usa	
23501	132836	west palm beach, florida, usa	57.0
23502	1805	euless, texas, usa	
23503	268661	south berwick, maine, usa	57.0
23504	1807	frankfurt, hessen, germany	
23505	81481	hückeswagen, nordrhein-westfalen, germany	34.0
23506	1812	provo, utah, usa	24.0
23507	1838	glens falls, new york, usa	
23508	8782	calgary, alberta, canada	239.0
23509	24921	higley, arizona, usa	29.0
23510	34181	leland, north carolina, usa	
23511	44435	kingston, n/a, jamaica	37.0
23512	49994	clintonville, wisconsin, usa	40.0
23513	52584	livermore, california, usa	45.0
23514	60041	okemos, michigan, usa	29.0
23515	62755	dublin, texas, usa	50.0
23516	78783	chantilly, virginia, usa	49.0
23517	104636	youngstown, ohio, usa	
23518	120598	plant city, florida, usa	
23519	152036	yankton, south dakota, usa	47.0
23520	212467	weimar, texas, usa	62.0
23521	212898	la ronge, saskatchewan, canada	
23522	217375	st. petersburg, florida, usa	35.0
23523	228681	dumont, new jersey, usa	
23524	228998	lincoln, nebraska, usa	41.0
23525	231210	roanoke, virginia, usa	44.0
23526	241548	saratoga, california, usa	44.0
23527	265115	vista, california, usa	
23528	1838	glens falls, new york, usa	
23529	13104	marysville, washington, usa	25.0
23530	55492	antioch, illinois, usa	43.0
23531	56856	escondido, california, usa	23.0
23532	62862	new milford, connecticut, usa	47.0
23533	123981	phoenix, arizona, usa	46.0
23534	127233	marietta, georgia, usa	29.0
23535	153662	ft. stewart, georgia, usa	44.0
23536	190925	hobe sound, florida, usa	51.0
23537	191523	madison, indiana, usa	41.0
23538	212898	la ronge, saskatchewan, canada	
23539	224764	rockaway, new jersey, usa	116.0
23540	244455	grand forks, british columbia, canada	
23541	256407	florissant, missouri, usa	58.0
23542	262399	glen allen, virginia, usa	48.0
23543	1838	glens falls, new york, usa	
23544	7210	rothesay, new brunswick, canada	
23545	11676	n/a, n/a, n/a	
23546	14422	apple valley, minnesota, usa	
23547	34181	leland, north carolina, usa	
23548	36606	san marcos, california, usa	39.0
23549	41580	niles, michigan, usa	47.0
23550	42914	clarksville, indiana, usa	26.0
23551	47316	comanche, texas, usa	
23552	48494	lemon grove, california, usa	51.0
23553	49842	staten island, new york, usa	40.0
23554	50566	battle creek, michigan, usa	27.0
23555	61375	celebration, florida, usa	44.0
23556	76352	olympia, washington, usa	58.0
23557	78783	chantilly, virginia, usa	49.0
23558	86129	spokane, washington, usa	26.0
23559	86312	hamilton, ontario, canada	
23560	91342	doha, doha, qatar	29.0
23561	93085	cedar rapids, iowa, usa	34.0
23562	94923	brick, new jersey, usa	40.0
23563	102967	olympia, washington, usa	54.0
23564	109899	garnerville, new york, usa	
23565	117581	alton, illinois, usa	41.0
23566	121606	petaling jaya, selangor, malaysia	23.0
23567	123981	phoenix, arizona, usa	46.0
23568	124942	olympia, washington, usa	
23569	140293	baltimore, maryland, usa	24.0
23570	147847	greenville, illinois, usa	
23571	165319	tucson, arizona, usa	28.0
23572	170518	gaithersburg, maryland, usa	61.0
23573	170575	bethlehem, pennsylvania, usa	32.0
23574	185477	ontario, , usa	63.0
23575	192245	beaverton, ,	
23576	208960	pembroke, massachusetts, usa	35.0
23577	212898	la ronge, saskatchewan, canada	
23578	218552	san antonio, texas, usa	48.0
23579	225810	el cajon, california, usa	56.0
23580	226462	lawrenceville, georgia, usa	33.0
23581	228477	fairview, pennsylvania, usa	
23582	229576	troy, maine, usa	24.0
23583	235548	alton, illinois, usa	16.0
23584	236283	orlando, florida, usa	41.0
23585	255489	sherman oaks, california, usa	
23586	255546	las vegas, nevada, usa	42.0
23587	268761	onalaska, washington, usa	41.0
23588	1848	bellingham, washington, usa	22.0
23589	11718	reno, nevada, usa	
23590	32773	olathe, kansas, usa	28.0
23591	35918	reno, nevada, usa	
23592	42178	san francisco, california, usa	
23593	54751	keyport, new jersey, usa	20.0
23594	56447	sturgis, michigan, usa	22.0
23595	59971	kingwood, texas, usa	27.0
23596	65032	norwood, massachusetts, usa	17.0
23597	85426	chisholm, minnesota, usa	23.0
23598	89551	colorado springs, colorado, usa	29.0
23599	90137	norfolk, virginia, usa	40.0
23600	97621	new york, new york, usa	37.0
23601	110040	philadelphia, pennsylvania, usa	23.0
23602	120908	boston, massachusetts, usa	27.0
23603	139755	slidell, louisiana, usa	56.0
23604	158254	asheville, north carolina, usa	28.0
23605	159998	houston, texas, usa	
23606	174625	houston, texas,	32.0
23607	175117	royersford, pennsylvania, usa	
23608	195694	tucson, arizona, usa	29.0
23609	203618	mayflower, arkansas, usa	
23610	224203	seattle, washington, usa	
23611	225763	san francisco, california, usa	
23612	227520	san jose, california, usa	33.0
23613	241205	miami, florida, usa	
23614	245410	san antonio, texas, usa	28.0
23615	246513	virginia beach, virginia, usa	23.0
23616	268032	sunnyvale, california, usa	34.0
23617	269439	austin, texas, usa	38.0
23618	274308	delray beach, florida, usa	33.0
23619	1848	bellingham, washington, usa	22.0
23620	14538	fairbanks, alaska, usa	14.0
23621	16231	kanata, ontario, canada	32.0
23622	37512	tulsa, oklahoma, usa	27.0
23623	37950	calgary, alberta, canada	
23624	38762	austin, texas, usa	29.0
23625	51803	brantford, ontario, canada	34.0
23626	56447	sturgis, michigan, usa	22.0
23627	59971	kingwood, texas, usa	27.0
23628	60244	alvin, texas, usa	47.0
23629	61984	sacramento, california, usa	26.0
23630	69971	pinehurst, north carolina, usa	43.0
23631	76223	lisboa, lisboa, portugal	25.0
23632	76942	sacramento, california, usa	25.0
23633	81560	christchurch, canterbury, new zealand	
23634	104665	altoona, iowa, usa	30.0
23635	109779	arab, alabama, usa	25.0
23636	115488	sydney, new south wales, australia	22.0
23637	138543	mesquite, texas, usa	21.0
23638	138602	bremerton, washington, usa	36.0
23639	144229	edmonton, alberta, canada	25.0
23640	148973	st. peters, missouri, usa	44.0
23641	170518	gaithersburg, maryland, usa	61.0
23642	187624	mountlake terrace, washington, usa	34.0
23643	209160	ottawa, ontario, canada	32.0
23644	209875	crescent city, california, usa	43.0
23645	211426	pueblo, colorado, usa	24.0
23646	226205	romeoville, illinois, usa	48.0
23647	230496	simi valley, california, usa	34.0
23648	231299	new orleans, louisiana, usa	20.0
23649	241548	saratoga, california, usa	44.0
23650	246507	san francisco, california, usa	35.0
23651	249862	sugar land, texas, usa	
23652	252848	vinton, virginia, usa	32.0
23653	257204	akron, ohio, usa	32.0
23654	258152	calgary, alberta, canada	29.0
23655	1848	bellingham, washington, usa	22.0
23656	14538	fairbanks, alaska, usa	14.0
23657	23872	tulsa, oklahoma, usa	22.0
23658	69971	pinehurst, north carolina, usa	43.0
23659	110382	brooklyn, new york, usa	35.0
23660	119575	north vancouver, british columbia, canada	30.0
23661	226205	romeoville, illinois, usa	48.0
23662	227520	san jose, california, usa	33.0
23663	1435	st. louis, missouri, usa	36.0
23664	1898	waukegan, illinois, usa	47.0
23665	4807	minneapolis, minnesota, usa	
23666	6563	burien, washington, usa	31.0
23667	8253	tulsa, oklahoma, usa	26.0
23668	8362	los angeles, california, usa	28.0
23669	11676	n/a, n/a, n/a	
23670	12392	ann arbor, michigan, usa	
23671	15651	springfield, missouri, usa	23.0
23672	17003	carlsbad, california, usa	
23673	17328	bisbee, arizona, usa	
23674	19664	katonah, new york, usa	19.0
23675	20409	livermore, california, usa	51.0
23676	21014	fresno, california, usa	
23677	24921	higley, arizona, usa	29.0
23678	25827	austin, texas, usa	33.0
23679	26057	halifax, nova scotia, canada	18.0
23680	29209	boca raton, florida, usa	
23681	30994	mission hills, california, usa	
23682	33826	cape girardeau, missouri, usa	
23683	36606	san marcos, california, usa	39.0
23684	37244	truckee, california, usa	
23685	37311	oroville, california, usa	
23686	39281	morris plains, new jersey, usa	45.0
23687	43246	toronto, ontario, canada	36.0
23688	43619	shrewsbury, massachusetts, usa	26.0
23689	47793	natick, massachusetts, usa	
23690	48046	central sq., new york, usa	
23691	49392	boston, massachusetts, usa	28.0
23692	57705	melrose park, illinois, united states	35.0
23693	60244	alvin, texas, usa	47.0
23694	61271	troy, michigan, usa	
23695	62891	hi nella, new jersey, usa	27.0
23696	66518	portland, oregon, usa	
23697	71786	san jose, california, usa	29.0
23698	73651	grapevine, texas, usa	
23699	75591	charleston, west virginia, usa	33.0
23700	76352	olympia, washington, usa	58.0
23701	78021	burlington, vermont, usa	
23702	78783	chantilly, virginia, usa	49.0
23703	78834	honolulu, hawaii, usa	28.0
23704	85962	peterborough, ontario, canada	20.0
23705	93421	camp hill, pennsylvania, usa	
23706	95359	charleston, west virginia, usa	33.0
23707	95658	whonnock, british columbia, canada	60.0
23708	98263	north vancouver, british columbia, canada	35.0
23709	98741	fairbanks, alaska, usa	30.0
